Time (UTC), Channel1
05/22/21 16:10:45, 
05/22/21 16:11:10, 260.3
05/22/21 16:11:15, 260.3
05/22/21 16:11:35, 
05/22/21 16:11:40, 
05/22/21 16:11:45, 
05/22/21 16:12:10, 264.4
05/22/21 16:12:15, 264.4
05/22/21 16:12:35, 
05/22/21 16:12:40, 
05/22/21 16:12:45, 
05/22/21 16:13:10, 265.8
05/22/21 16:13:15, 265.8
05/22/21 16:13:35, 
05/22/21 16:13:40, 
05/22/21 16:13:45, 
05/22/21 16:14:10, 264.9
05/22/21 16:14:15, 264.9
05/22/21 16:14:35, 
05/22/21 16:14:40, 
05/22/21 16:14:45, 
05/22/21 16:15:10, 264.3
05/22/21 16:15:15, 264.3
05/22/21 16:15:35, 
05/22/21 16:15:40, 
05/22/21 16:15:45, 
05/22/21 16:16:10, 264.2
05/22/21 16:16:15, 264.2
05/22/21 16:16:35, 
05/22/21 16:16:40, 
05/22/21 16:16:45, 
05/22/21 16:17:10, 264.9
05/22/21 16:17:15, 264.9
05/22/21 16:17:35, 
05/22/21 16:17:40, 
05/22/21 16:17:45, 
05/22/21 16:18:10, 266.8
05/22/21 16:18:15, 266.8
05/22/21 16:18:35, 
05/22/21 16:18:40, 
05/22/21 16:18:45, 
05/22/21 16:19:10, 267.9
05/22/21 16:19:15, 267.9
05/22/21 16:19:35, 
05/22/21 16:19:40, 
05/22/21 16:19:45, 
05/22/21 16:20:10, 268.3
05/22/21 16:20:15, 268.3
05/22/21 16:20:35, 
05/22/21 16:20:40, 
05/22/21 16:20:45, 
05/22/21 16:21:10, 267.2
05/22/21 16:21:15, 267.2
05/22/21 16:21:35, 
05/22/21 16:21:40, 
05/22/21 16:21:45, 
05/22/21 16:22:10, 265.1
05/22/21 16:22:15, 265.1
05/22/21 16:22:35, 
05/22/21 16:22:40, 
05/22/21 16:22:45, 
05/22/21 16:23:10, 261.4
05/22/21 16:23:15, 261.4
05/22/21 16:23:35, 
05/22/21 16:23:40, 
05/22/21 16:23:45, 
05/22/21 16:24:10, 261.1
05/22/21 16:24:15, 261.1
05/22/21 16:24:35, 
05/22/21 16:24:40, 
05/22/21 16:24:45, 
05/22/21 16:25:10, 258.6
05/22/21 16:25:15, 258.6
05/22/21 16:25:35, 
05/22/21 16:25:40, 
05/22/21 16:25:45, 
05/22/21 16:26:10, 260.0
05/22/21 16:26:15, 260.0
05/22/21 16:26:35, 
05/22/21 16:26:40, 
05/22/21 16:26:45, 
05/22/21 16:27:10, 260.5
05/22/21 16:27:15, 260.5
05/22/21 16:27:35, 
05/22/21 16:27:40, 
05/22/21 16:27:45, 
05/22/21 16:28:10, 261.1
05/22/21 16:28:15, 261.1
05/22/21 16:28:35, 
05/22/21 16:28:40, 
05/22/21 16:28:45, 
05/22/21 16:29:10, 261.6
05/22/21 16:29:15, 261.6
05/22/21 16:29:35, 
05/22/21 16:29:40, 
05/22/21 16:29:45, 
05/22/21 16:30:10, 261.6
05/22/21 16:30:15, 261.6
05/22/21 16:30:35, 
05/22/21 16:30:40, 
05/22/21 16:30:45, 
05/22/21 16:31:10, 262.0
05/22/21 16:31:15, 262.0
05/22/21 16:31:35, 
05/22/21 16:31:40, 
05/22/21 16:31:45, 
05/22/21 16:32:10, 261.2
05/22/21 16:32:15, 261.2
05/22/21 16:32:35, 
05/22/21 16:32:40, 
05/22/21 16:32:45, 
05/22/21 16:33:10, 259.1
05/22/21 16:33:15, 259.1
05/22/21 16:33:35, 
05/22/21 16:33:40, 
05/22/21 16:33:45, 
05/22/21 16:34:10, 259.2
05/22/21 16:34:15, 259.2
05/22/21 16:34:35, 
05/22/21 16:34:40, 
05/22/21 16:34:45, 
05/22/21 16:35:10, 258.8
05/22/21 16:35:15, 258.8
05/22/21 16:35:35, 
05/22/21 16:35:40, 
05/22/21 16:35:45, 
05/22/21 16:36:10, 260.0
05/22/21 16:36:15, 260.0
05/22/21 16:36:35, 
05/22/21 16:36:40, 
05/22/21 16:36:45, 
05/22/21 16:37:10, 260.9
05/22/21 16:37:15, 260.9
05/22/21 16:37:35, 
05/22/21 16:37:40, 
05/22/21 16:37:45, 
05/22/21 16:38:10, 260.0
05/22/21 16:38:15, 260.0
05/22/21 16:38:35, 
05/22/21 16:38:40, 
05/22/21 16:38:45, 
05/22/21 16:39:10, 260.1
05/22/21 16:39:15, 260.1
05/22/21 16:39:35, 
05/22/21 16:39:40, 
05/22/21 16:39:45, 
05/22/21 16:40:10, 260.5
05/22/21 16:40:15, 260.5
05/22/21 16:40:35, 
05/22/21 16:40:40, 
05/22/21 16:40:45, 
05/22/21 16:41:10, 260.4
05/22/21 16:41:15, 260.4
05/22/21 16:41:35, 
05/22/21 16:41:40, 
05/22/21 16:41:45, 
05/22/21 16:42:10, 262.2
05/22/21 16:42:15, 262.2
05/22/21 16:42:35, 
05/22/21 16:42:40, 
05/22/21 16:42:45, 
05/22/21 16:43:10, 263.4
05/22/21 16:43:15, 263.4
05/22/21 16:43:35, 
05/22/21 16:43:40, 
05/22/21 16:43:45, 
05/22/21 16:44:10, 260.8
05/22/21 16:44:15, 260.8
05/22/21 16:44:35, 
05/22/21 16:44:40, 
05/22/21 16:44:45, 
05/22/21 16:45:10, 256.3
05/22/21 16:45:15, 256.3
05/22/21 16:45:35, 
05/22/21 16:45:40, 
05/22/21 16:45:45, 
05/22/21 16:46:10, 250.6
05/22/21 16:46:15, 250.6
05/22/21 16:46:35, 
05/22/21 16:46:40, 
05/22/21 16:46:45, 
05/22/21 16:47:10, 247.6
05/22/21 16:47:15, 247.6
05/22/21 16:47:35, 
05/22/21 16:47:40, 
05/22/21 16:47:45, 
05/22/21 16:48:10, 245.9
05/22/21 16:48:15, 245.9
05/22/21 16:48:35, 
05/22/21 16:48:40, 
05/22/21 16:48:45, 
05/22/21 16:49:10, 244.4
05/22/21 16:49:15, 244.4
05/22/21 16:49:35, 
05/22/21 16:49:40, 
05/22/21 16:49:45, 
05/22/21 16:50:10, 242.9
05/22/21 16:50:15, 242.9
05/22/21 16:50:35, 
05/22/21 16:50:40, 
05/22/21 16:50:45, 
05/22/21 16:51:10, 242.1
05/22/21 16:51:15, 242.1
05/22/21 16:51:35, 
05/22/21 16:51:40, 
05/22/21 16:51:45, 
05/22/21 16:52:10, 241.5
05/22/21 16:52:15, 241.5
05/22/21 16:52:35, 
05/22/21 16:52:40, 
05/22/21 16:52:45, 
05/22/21 16:53:10, 241.2
05/22/21 16:53:15, 241.2
05/22/21 16:53:35, 
05/22/21 16:53:40, 
05/22/21 16:53:45, 
05/22/21 16:54:10, 240.1
05/22/21 16:54:15, 240.1
05/22/21 16:54:35, 
05/22/21 16:54:40, 
05/22/21 16:54:45, 
05/22/21 16:55:10, 241.0
05/22/21 16:55:15, 241.0
05/22/21 16:55:35, 
05/22/21 16:55:40, 
05/22/21 16:55:45, 
05/22/21 16:56:10, 240.4
05/22/21 16:56:15, 240.4
05/22/21 16:56:35, 
05/22/21 16:56:40, 
05/22/21 16:56:45, 
05/22/21 16:57:10, 239.9
05/22/21 16:57:15, 239.9
05/22/21 16:57:35, 
05/22/21 16:57:40, 
05/22/21 16:57:45, 
05/22/21 16:58:10, 240.8
05/22/21 16:58:15, 240.8
05/22/21 16:58:35, 
05/22/21 16:58:40, 
05/22/21 16:58:45, 
05/22/21 16:59:10, 240.7
05/22/21 16:59:15, 240.7
05/22/21 16:59:35, 
05/22/21 16:59:40, 
05/22/21 16:59:45, 
05/22/21 17:00:10, 241.4
05/22/21 17:00:15, 241.4
05/22/21 17:00:35, 
05/22/21 17:00:40, 
05/22/21 17:00:45, 
05/22/21 17:01:10, 240.8
05/22/21 17:01:15, 240.8
05/22/21 17:01:35, 
05/22/21 17:01:40, 
05/22/21 17:01:45, 
05/22/21 17:02:10, 239.9
05/22/21 17:02:15, 239.9
05/22/21 17:02:35, 
05/22/21 17:02:40, 
05/22/21 17:02:45, 
05/22/21 17:03:10, 240.2
05/22/21 17:03:15, 240.2
05/22/21 17:03:35, 
05/22/21 17:03:40, 
05/22/21 17:03:45, 
05/22/21 17:04:10, 240.0
05/22/21 17:04:15, 240.0
05/22/21 17:04:35, 
05/22/21 17:04:40, 
05/22/21 17:04:45, 
05/22/21 17:05:10, 239.3
05/22/21 17:05:15, 239.3
05/22/21 17:05:35, 
05/22/21 17:05:40, 
05/22/21 17:05:45, 
05/22/21 17:06:10, 238.4
05/22/21 17:06:15, 238.4
05/22/21 17:06:35, 
05/22/21 17:06:40, 
05/22/21 17:06:45, 
05/22/21 17:07:10, 238.7
05/22/21 17:07:15, 238.7
05/22/21 17:07:35, 
05/22/21 17:07:40, 
05/22/21 17:07:45, 
05/22/21 17:08:10, 237.9
05/22/21 17:08:15, 237.9
05/22/21 17:08:35, 
05/22/21 17:08:40, 
05/22/21 17:08:45, 
05/22/21 17:09:10, 237.6
05/22/21 17:09:15, 237.6
05/22/21 17:09:35, 
05/22/21 17:09:40, 
05/22/21 17:09:45, 
05/22/21 17:10:10, 236.3
05/22/21 17:10:15, 236.3
05/22/21 17:10:35, 
05/22/21 17:10:40, 
05/22/21 17:10:45, 
05/22/21 17:11:10, 235.7
05/22/21 17:11:15, 235.7
05/22/21 17:11:35, 
05/22/21 17:11:40, 
05/22/21 17:11:45, 
05/22/21 17:12:10, 236.0
05/22/21 17:12:15, 236.0
05/22/21 17:12:35, 
05/22/21 17:12:40, 
05/22/21 17:12:45, 
05/22/21 17:13:10, 235.9
05/22/21 17:13:15, 235.9
05/22/21 17:13:35, 
05/22/21 17:13:40, 
05/22/21 17:13:45, 
05/22/21 17:14:10, 236.6
05/22/21 17:14:15, 236.6
05/22/21 17:14:35, 
05/22/21 17:14:40, 
05/22/21 17:14:45, 
05/22/21 17:15:10, 237.7
05/22/21 17:15:15, 237.7
05/22/21 17:15:35, 
05/22/21 17:15:40, 
05/22/21 17:15:45, 
05/22/21 17:16:10, 237.4
05/22/21 17:16:15, 237.4
05/22/21 17:16:35, 
05/22/21 17:16:40, 
05/22/21 17:16:45, 
05/22/21 17:17:10, 234.1
05/22/21 17:17:15, 234.1
05/22/21 17:17:35, 
05/22/21 17:17:40, 
05/22/21 17:17:45, 
05/22/21 17:18:10, 231.9
05/22/21 17:18:15, 231.9
05/22/21 17:18:35, 
05/22/21 17:18:40, 
05/22/21 17:18:45, 
05/22/21 17:19:10, 229.9
05/22/21 17:19:15, 229.9
05/22/21 17:19:35, 
05/22/21 17:19:40, 
05/22/21 17:19:45, 
05/22/21 17:20:10, 229.9
05/22/21 17:20:15, 229.9
05/22/21 17:20:35, 
05/22/21 17:20:40, 
05/22/21 17:20:45, 
05/22/21 17:21:10, 229.7
05/22/21 17:21:15, 229.7
05/22/21 17:21:35, 
05/22/21 17:21:40, 
05/22/21 17:21:45, 
05/22/21 17:22:10, 228.2
05/22/21 17:22:15, 228.2
05/22/21 17:22:35, 
05/22/21 17:22:40, 
05/22/21 17:22:45, 
05/22/21 17:23:10, 228.5
